"統計名：","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表"
"表番号：","001"
"表題：","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","該当数値がないもの"
"-","該当数値がないもの　"

"","","","","","","","","","/人口 コード","001","001","001","001","002","002","002","002"
"","","","","","","","","","/人口 補助コード","-","-","-","-","-","-","-","-"
"","","","","","","","","","/人口","総人口","総人口","総人口","総人口","日本人人口","日本人人口","日本人人口","日本人人口"
"","","","","","","","","","/男女別・性比 コード","001","002","003","004","001","002","003","004"
"","","","","","","","","","/男女別・性比 補助コード","-","-","-","-","-","-","-","-"
"全国 コード","全国 補助コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在） 補助コード","時間軸（年月日現在）","年齢各歳 コード","年齢各歳 補助コード","年齢各歳","/男女別・性比","男女計【千人】","男【千人】","女【千人】","人口性比【女性＝100】","男女計【千人】","男【千人】","女【千人】","人口性比【女性＝100】"
"00000","","全国","1601","","2020年10月1日現在","01072","","71歳","","2,093","995","1,098","***","2,082","990","1,093","***"
"00000","","全国","1601","","2020年10月1日現在","01073","","72歳","","2,054","969","1,085","***","2,044","964","1,080","***"
"00000","","全国","1601","","2020年10月1日現在","01074","","73歳","","1,930","906","1,024","***","1,920","902","1,019","***"
"00000","","全国","1601","","2020年10月1日現在","01075","","74歳","","1,188","549","639","***","1,180","545","635","***"
"00000","","全国","1601","","2020年10月1日現在","01076","","75歳","","1,258","572","687","***","1,251","568","682","***"
"00000","","全国","1601","","2020年10月1日現在","01077","","76歳","","1,517","682","835","***","1,510","679","831","***"
"00000","","全国","1601","","2020年10月1日現在","01078","","77歳","","1,444","644","800","***","1,437","641","796","***"
"00000","","全国","1601","","2020年10月1日現在","01079","","78歳","","1,458","643","815","***","1,452","641","811","***"
"00000","","全国","1601","","2020年10月1日現在","01080","","79歳","","1,388","606","782","***","1,382","603","779","***"
"00000","","全国","1601","","2020年10月1日現在","01081","","80歳","","1,230","528","702","***","1,225","526","699","***"
"00000","","全国","1601","","2020年10月1日現在","01082","","81歳","","1,038","438","600","***","1,033","437","597","***"
"00000","","全国","1601","","2020年10月1日現在","01083","","82歳","","1,070","441","629","***","1,066","440","626","***"
"00000","","全国","1601","","2020年10月1日現在","01084","","83歳","","1,056","427","629","***","1,052","425","627","***"
"00000","","全国","1601","","2020年10月1日現在","01085","","84歳","","1,010","397","612","***","1,006","396","610","***"
"00000","","全国","1601","","2020年10月1日現在","01086","","85歳","","911","346","565","***","908","345","563","***"
"00000","","全国","1601","","2020年10月1日現在","01087","","86歳","","810","297","513","***","807","296","511","***"
"00000","","全国","1601","","2020年10月1日現在","01088","","87歳","","754","265","489","***","752","264","488","***"
"00000","","全国","1601","","2020年10月1日現在","01089","","88歳","","675","228","448","***","674","227","446","***"
"00000","","全国","1601","","2020年10月1日現在","01090","","89歳","","592","189","403","***","591","189","402","***"
"00000","","全国","1601","","2020年10月1日現在","01091","","90歳","","503","152","350","***","502","152","350","***"
"00000","","全国","1601","","2020年10月1日現在","01092","","91歳","","433","123","309","***","432","123","309","***"
"00000","","全国","1601","","2020年10月1日現在","01093","","92歳","","365","98","267","***","364","97","267","***"
"00000","","全国","1601","","2020年10月1日現在","01094","","93歳","","282","72","211","***","282","72","210","***"
"00000","","全国","1601","","2020年10月1日現在","01095","","94歳","","228","54","174","***","227","54","174","***"
"00000","","全国","1601","","2020年10月1日現在","01096","","95歳","","173","37","136","***","172","37","135","***"
"00000","","全国","1601","","2020年10月1日現在","01097","","96歳","","125","24","101","***","125","24","100","***"
"00000","","全国","1601","","2020年10月1日現在","01098","","97歳","","91","16","76","***","91","15","76","***"
"00000","","全国","1601","","2020年10月1日現在","01099","","98歳","","66","10","56","***","66","10","56","***"
"00000","","全国","1601","","2020年10月1日現在","01100","","99歳","","45","6","39","***","45","6","39","***"
"00000","","全国","1601","","2020年10月1日現在","01101","","100歳以上","","80","10","71","***","80","10","70","***"
"00000","","全国","1301","","2021年10月1日現在","01000","","総数","","125,502","61,019","64,483","94.6","122,780","59,687","63,094","94.6"
"00000","","全国","1301","","2021年10月1日現在","01001","","0歳","","830","425","405","104.8","812","415","397","104.7"
"00000","","全国","1301","","2021年10月1日現在","01002","","1歳","","836","427","408","104.6","820","419","401","104.6"
"00000","","全国","1301","","2021年10月1日現在","01003","","2歳","","871","446","425","104.8","854","437","417","104.8"
"00000","","全国","1301","","2021年10月1日現在","01004","","3歳","","915","468","446","104.9","898","460","439","104.8"
"00000","","全国","1301","","2021年10月1日現在","01005","","4歳","","938","480","458","104.7","922","472","451","104.6"
"00000","","全国","1301","","2021年10月1日現在","01006","","5歳","","978","502","477","105.3","962","493","468","105.3"
"00000","","全国","1301","","2021年10月1日現在","01007","","6歳","","1,003","514","489","105.0","988","506","482","105.0"
"00000","","全国","1301","","2021年10月1日現在","01008","","7歳","","1,001","514","488","105.4","985","505","480","105.4"
"00000","","全国","1301","","2021年10月1日現在","01009","","8歳","","1,026","525","501","104.8","1,010","517","494","104.7"
"00000","","全国","1301","","2021年10月1日現在","01010","","9歳","","1,029","527","503","104.8","1,014","519","495","104.7"
"00000","","全国","1301","","2021年10月1日現在","01011","","10歳","","1,054","540","514","105.2","1,041","533","507","105.2"
"00000","","全国","1301","","2021年10月1日現在","01012","","11歳","","1,063","545","518","105.2","1,050","539","512","105.2"
"00000","","全国","1301","","2021年10月1日現在","01013","","12歳","","1,069","548","521","105.2","1,056","542","515","105.2"
"00000","","全国","1301","","2021年10月1日現在","01014","","13歳","","1,089","558","531","105.0","1,076","551","525","105.1"
"00000","","全国","1301","","2021年10月1日現在","01015","","14歳","","1,083","555","527","105.3","1,071","549","522","105.3"
"00000","","全国","1301","","2021年10月1日現在","01016","","15歳","","1,075","550","524","105.0","1,063","545","519","105.0"
"00000","","全国","1301","","2021年10月1日現在","01017","","16歳","","1,076","553","524","105.5","1,064","546","518","105.4"
"00000","","全国","1301","","2021年10月1日現在","01018","","17歳","","1,119","575","545","105.6","1,107","568","539","105.5"
"00000","","全国","1301","","2021年10月1日現在","01019","","18歳","","1,131","582","549","105.9","1,118","575","543","105.8"
"00000","","全国","1301","","2021年10月1日現在","01020","","19歳","","1,178","604","574","105.4","1,155","593","562","105.4"
"00000","","全国","1301","","2021年10月1日現在","01021","","20歳","","1,221","624","597","104.5","1,169","599","571","104.9"
"00000","","全国","1301","","2021年10月1日現在","01022","","21歳","","1,245","638","607","105.0","1,173","601","572","105.0"
"00000","","全国","1301","","2021年10月1日現在","01023","","22歳","","1,247","637","610","104.5","1,172","598","575","104.0"
"00000","","全国","1301","","2021年10月1日現在","01024","","23歳","","1,274","652","622","104.9","1,189","606","583","103.8"
"00000","","全国","1301","","2021年10月1日現在","01025","","24歳","","1,277","654","623","105.0","1,186","603","583","103.5"
"00000","","全国","1301","","2021年10月1日現在","01026","","25歳","","1,278","656","622","105.4","1,187","605","582","103.9"
"00000","","全国","1301","","2021年10月1日現在","01027","","26歳","","1,293","664","629","105.5","1,202","613","590","103.9"
"00000","","全国","1301","","2021年10月1日現在","01028","","27歳","","1,286","661","625","105.7","1,201","613","588","104.3"
"00000","","全国","1301","","2021年10月1日現在","01029","","28歳","","1,256","646","610","105.8","1,172","599","573","104.5"
"00000","","全国","1301","","2021年10月1日現在","01030","","29歳","","1,266","650","616","105.4","1,188","607","581","104.4"
"00000","","全国","1301","","2021年10月1日現在","01031","","30歳","","1,257","644","613","105.1","1,182","603","579","104.1"
"00000","","全国","1301","","2021年10月1日現在","01032","","31歳","","1,281","655","626","104.7","1,203","613","590","103.9"
"00000","","全国","1301","","2021年10月1日現在","01033","","32歳","","1,302","665","637","104.5","1,231","627","604","103.9"
"00000","","全国","1301","","2021年10月1日現在","01034","","33歳","","1,341","685","655","104.6","1,275","651","625","104.2"
"00000","","全国","1301","","2021年10月1日現在","01035","","34歳","","1,375","702","674","104.2","1,313","669","644","103.9"
"00000","","全国","1301","","2021年10月1日現在","01036","","35歳","","1,393","711","682","104.2","1,337","682","655","104.1"
"00000","","全国","1301","","2021年10月1日現在","01037","","36歳","","1,444","734","710","103.4","1,391","707","683","103.5"
"00000","","全国","1301","","2021年10月1日現在","01038","","37歳","","1,492","758","735","103.1","1,440","732","708","103.4"
"00000","","全国","1301","","2021年10月1日現在","01039","","38歳","","1,511","766","745","102.9","1,459","741","717","103.4"
"00000","","全国","1301","","2021年10月1日現在","01040","","39歳","","1,513","766","746","102.7","1,459","741","717","103.4"
"00000","","全国","1301","","2021年10月1日現在","01041","","40歳","","1,524","773","751","103.0","1,477","752","725","103.6"
"00000","","全国","1301","","2021年10月1日現在","01042","","41歳","","1,592","807","785","102.8","1,546","786","759","103.5"
"00000","","全国","1301","","2021年10月1日現在","01043","","42歳","","1,630","827","803","103.0","1,585","807","778","103.8"
"00000","","全国","1301","","2021年10月1日現在","01044","","43歳","","1,691","857","834","102.7","1,650","839","811","103.4"
"00000","","全国","1301","","2021年10月1日現在","01045","","44歳","","1,735","880","855","102.8","1,696","862","833","103.5"
"00000","","全国","1301","","2021年10月1日現在","01046","","45歳","","1,816","921","895","102.9","1,778","905","873","103.6"
"00000","","全国","1301","","2021年10月1日現在","01047","","46歳","","1,891","958","933","102.7","1,854","942","912","103.3"
"00000","","全国","1301","","2021年10月1日現在","01048","","47歳","","1,997","1,012","985","102.8","1,961","997","964","103.4"
"00000","","全国","1301","","2021年10月1日現在","01049","","48歳","","2,032","1,027","1,006","102.1","1,995","1,011","984","102.8"
"00000","","全国","1301","","2021年10月1日現在","01050","","49歳","","1,995","1,009","986","102.4","1,958","994","964","103.2"
"00000","","全国","1301","","2021年10月1日現在","01051","","50歳","","1,936","978","959","102.0","1,899","963","936","102.8"
"00000","","全国","1301","","2021年10月1日現在","01052","","51歳","","1,876","946","930","101.7","1,839","932","908","102.6"
"00000","","全国","1301","","2021年10月1日現在","01053","","52歳","","1,846","929","917","101.3","1,810","915","895","102.2"
"00000","","全国","1301","","2021年10月1日現在","01054","","53歳","","1,800","905","895","101.1","1,766","892","874","102.0"
"00000","","全国","1301","","2021年10月1日現在","01055","","54歳","","1,794","901","893","100.9","1,764","889","875","101.6"
"00000","","全国","1301","","2021年10月1日現在","01056","","55歳","","1,400","700","700","99.9","1,371","688","683","100.8"
"00000","","全国","1301","","2021年10月1日現在","01057","","56歳","","1,723","862","861","100.2","1,694","850","844","100.8"
"00000","","全国","1301","","2021年10月1日現在","01058","","57歳","","1,613","806","807","99.9","1,585","795","790","100.6"
"00000","","全国","1301","","2021年10月1日現在","01059","","58歳","","1,571","784","787","99.6","1,543","773","771","100.3"
"00000","","全国","1301","","2021年10月1日現在","01060","","59歳","","1,518","757","762","99.3","1,495","747","748","99.9"
"00000","","全国","1301","","2021年10月1日現在","01061","","60歳","","1,486","739","747","99.0","1,465","730","734","99.5"
"00000","","全国","1301","","2021年10月1日現在","01062","","61歳","","1,492","739","753","98.2","1,472","731","741","98.6"
"00000","","全国","1301","","2021年10月1日現在","01063","","62歳","","1,516","750","766","98.0","1,498","743","756","98.3"
"00000","","全国","1301","","2021年10月1日現在","01064","","63歳","","1,471","724","746","97.1","1,453","717","736","97.4"
"00000","","全国","1301","","2021年10月1日現在","01065","","64歳","","1,426","701","725","96.7","1,410","694","716","97.0"
"00000","","全国","1301","","2021年10月1日現在","01066","","65歳","","1,494","732","762","96.1","1,478","725","752","96.4"
"00000","","全国","1301","","2021年10月1日現在","01067","","66歳","","1,535","751","784","95.8","1,520","744","775","96.0"
"00000","","全国","1301","","2021年10月1日現在","01068","","67歳","","1,529","744","785","94.8","1,515","738","777","95.0"
"00000","","全国","1301","","2021年10月1日現在","01069","","68歳","","1,615","781","834","93.6","1,603","775","828","93.7"
"00000","","全国","1301","","2021年10月1日現在","01070","","69歳","","1,696","816","880","92.7","1,684","811","873","92.8"
"00000","","全国","1301","","2021年10月1日現在","01071","","70歳","","1,784","854","930","91.9","1,773","849","924","91.9"
"00000","","全国","1301","","2021年10月1日現在","01072","","71歳","","1,900","902","998","90.3","1,889","897","992","90.4"
"00000","","全国","1301","","2021年10月1日現在","01073","","72歳","","2,065","975","1,089","89.5","2,054","970","1,084","89.5"
"00000","","全国","1301","","2021年10月1日現在","01074","","73歳","","2,024","948","1,075","88.2","2,014","944","1,070","88.2"
"00000","","全国","1301","","2021年10月1日現在","01075","","74歳","","1,899","885","1,014","87.3","1,890","881","1,009","87.3"
"00000","","全国","1301","","2021年10月1日現在","01076","","75歳","","1,167","535","632","84.6","1,159","531","628","84.6"
"00000","","全国","1301","","2021年10月1日現在","01077","","76歳","","1,233","555","678","81.9","1,226","552","674","81.9"
"00000","","全国","1301","","2021年10月1日現在","01078","","77歳","","1,484","660","823","80.2","1,477","658","819","80.2"
"00000","","全国","1301","","2021年10月1日現在","01079","","78歳","","1,409","621","788","78.9","1,403","619","784","78.9"
"00000","","全国","1301","","2021年10月1日現在","01080","","79歳","","1,420","619","801","77.3","1,414","616","797","77.3"
"00000","","全国","1301","","2021年10月1日現在","01081","","80歳","","1,346","580","766","75.7","1,341","578","763","75.7"
"00000","","全国","1301","","2021年10月1日現在","01082","","81歳","","1,188","503","686","73.3","1,183","501","683","73.3"
"00000","","全国","1301","","2021年10月1日現在","01083","","82歳","","998","415","584","71.1","994","413","581","71.1"
"00000","","全国","1301","","2021年10月1日現在","01084","","83歳","","1,024","415","609","68.1","1,020","414","607","68.1"
"00000","","全国","1301","","2021年10月1日現在","01085","","84歳","","1,005","398","607","65.5","1,002","397","605","65.5"
"00000","","全国","1301","","2021年10月1日現在","01086","","85歳","","955","368","587","62.6","952","366","585","62.6"
"00000","","全国","1301","","2021年10月1日現在","01087","","86歳","","855","316","538","58.8","852","315","537","58.8"
"00000","","全国","1301","","2021年10月1日現在","01088","","87歳","","753","268","485","55.3","750","267","483","55.3"
"00000","","全国","1301","","2021年10月1日現在","01089","","88歳","","694","236","459","51.4","692","235","457","51.4"
"00000","","全国","1301","","2021年10月1日現在","01090","","89歳","","615","200","415","48.1","613","199","414","48.1"
"00000","","全国","1301","","2021年10月1日現在","01091","","90歳","","532","163","369","44.1","531","163","368","44.1"
"00000","","全国","1301","","2021年10月1日現在","01092","","91歳","","445","129","316","40.7","444","129","316","40.7"
"00000","","全国","1301","","2021年10月1日現在","01093","","92歳","","378","103","275","37.3","377","102","275","37.3"
"00000","","全国","1301","","2021年10月1日現在","01094","","93歳","","313","80","234","34.1","313","79","233","34.1"
"00000","","全国","1301","","2021年10月1日現在","01095","","94歳","","236","56","179","31.5","235","56","179","31.5"
"00000","","全国","1301","","2021年10月1日現在","01096","","95歳","","186","41","145","28.5","186","41","144","28.5"
"00000","","全国","1301","","2021年10月1日現在","01097","","96歳","","137","28","109","25.2","137","27","109","25.1"
"00000","","全国","1301","","2021年10月1日現在","01098","","97歳","","97","18","79","22.3","97","18","79","22.3"
"00000","","全国","1301","","2021年10月1日現在","01099","","98歳","","69","11","58","18.7","69","11","58","18.7"
"00000","","全国","1301","","2021年10月1日現在","01100","","99歳","","48","7","42","16.5","48","7","41","16.5"
"00000","","全国","1301","","2021年10月1日現在","01101","","100歳以上","","85","10","75","13.7","85","10","75","13.7"
"00000","","全国","1701","","2022年10月1日現在","01000","","総数","","124,947","60,758","64,189","94.7","122,031","59,314","62,717","94.6"
"00000","","全国","1701","","2022年10月1日現在","01001","","0歳","","798","409","389","105.4","781","401","380","105.4"
"00000","","全国","1701","","2022年10月1日現在","01002","","1歳","","828","424","404","104.8","811","415","396","104.7"
"00000","","全国","1701","","2022年10月1日現在","01003","","2歳","","835","427","408","104.6","819","419","400","104.6"
"00000","","全国","1701","","2022年10月1日現在","01004","","3歳","","871","446","425","104.8","854","437","417","104.8"
"00000","","全国","1701","","2022年10月1日現在","01005","","4歳","","915","468","447","104.8","898","459","438","104.8"
"00000","","全国","1701","","2022年10月1日現在","01006","","5歳","","938","480","458","104.7","922","471","450","104.7"
"00000","","全国","1701","","2022年10月1日現在","01007","","6歳","","978","502","477","105.3","961","493","468","105.3"
"00000","","全国","1701","","2022年10月1日現在","01008","","7歳","","1,004","514","490","105.0","987","506","482","105.0"
"00000","","全国","1701","","2022年10月1日現在","01009","","8歳","","1,002","514","488","105.4","985","505","480","105.4"
"00000","","全国","1701","","2022年10月1日現在","01010","","9歳","","1,026","525","501","104.7","1,010","517","494","104.7"
"00000","","全国","1701","","2022年10月1日現在","01011","","10歳","","1,030","527","503","104.8","1,014","519","495","104.7"
"00000","","全国","1701","","2022年10月1日現在","01012","","11歳","","1,055","541","514","105.3","1,041","534","507","105.2"
"00000","","全国","1701","","2022年10月1日現在","01013","","12歳","","1,064","546","519","105.2","1,051","539","512","105.2"
"00000","","全国","1701","","2022年10月1日現在","01014","","13歳","","1,069","548","521","105.2","1,056","542","515","105.2"
"00000","","全国","1701","","2022年10月1日現在","01015","","14歳","","1,089","558","531","105.0","1,076","551","525","105.1"
"00000","","全国","1701","","2022年10月1日現在","01016","","15歳","","1,084","556","528","105.3","1,071","549","522","105.3"
"00000","","全国","1701","","2022年10月1日現在","01017","","16歳","","1,075","551","524","105.1","1,062","544","518","105.1"
